review,label
제 인생게임입니다. 레데리2 / gta5 / 팰월드 뭐 이런 류의 게임들을 20시간 이상 한 적이 없습니다. 하지만 이 게임은 시작과 동시에 미친듯이 집중해서 했어요 ㄷㄷ 다음 날 출근인데도 불구하고 잠까지 줄여가면서 했고 게임 중간부터 렉이 걸려 본체까지 바꿨습니다. dlc까지 재밌으니 호기심이 든다면 세일 하실 때 싸게 구매하셔서 한번 해보세여,1
사람 다 빠져나갔음,0
이 시~~발련들아 1600시간 하면서 700넘게 썼는데 스핏파이어 있다고 핑 찍자마자 치트사용으로 밴쳐먹이는게 말이되냐 시~팔련들아 인도인 상담원이랑 라이브챗 20번 넘게해도 결국 해결도 안해주면서 우린 이미 정한 결과니 상담원 괴롭히지 말고 수응하라고 메일 보내는건 무슨 심보냐 니들도 일하려고 출근해서 출근카드 찍었는데 퇴사당해라 씨!팔련들아,0
이 앞 개꿀잼 있다,1
다시보니 선녀다,1
갓겜 근데 연구가 좀... 많이 힘들어요,1
목표 정하고 하면 재밌음 그런 거 아니면 병신겜,1
오버워치가 살아나기 위한 단 한가지 방법을 실행시킨 에이팩스좌 ㅠㅠ,1
일반게임 돌리면 ㅉㄲ들이 매크로 돌리고 난 투표로 추방당함 ㅋㅋㅋㅋ 입문하고 싶어도 계속 매크로 만나는데 뭐 어떡하라고,0
이건 게임이 아니라 삶입니다 삶,1
게속 게임이 거짐,0
계속 하다보면 실력은 강제로라도 는다. 해봐라,1
어렵다 열심히 커마한 왕이 죽었다 아들은 안좋은 특성만들고 갔다 하지만 재밌다,1
여태까지 했던 유비소프트 게임 중에서 제일 재미없음,0
재밋 다,1
무선 키보드 마우스 패드를 동시에 쓰고 있는데 게임에 들어가면 실시간으로 컨트롤러가 변경되는 이상한 광경을 볼 수 있다.  게임 종료후에도 윈도우 상에서 입력에 문제가 생겨서 재부팅하거나 기기를 초기화 시켜야 한다.  어떻게 만들었는지 모르겠지만 기본적인것이 제대로 되어 있지 않은듯 하다.  유비게임을 이래서 사람들이 욕하는 구나 하는 생각이 든다.  오리진까지 구매해 놨으나 아마도 플레이할 일이 없을것 같다.,0
이 게임으로 유비소프트 게임에 입문해서 이 게임으로 유비소프트 게임을 졸업했습니다. 저랑 잘 안 맞네요.,0
질병게임,1
핵만빼면 완벽그자체,1
이거땜에 키보드 하나 부숨,1
재밌습니다 :) 특히 플레이어가 단순한 인물이 아니라 가문이란 것도 재밌네요 :),1
서부시대 오픈월드 중 가장 재밌는 겜!,1
"원래는 부정적 평가였는데, 사건사고가 있기는 했어도 1999가 일찍 나와준 점에서 긍정적 평가로 바꿔봅니다. 스티브 그 x끼였으면 부정적평가 바뀔일 없었겠지만요.",1
"먹을만한 전투와 맛있는 스토리, 그리고 개같은 비행기 전투",1
왜 안하는거에요 이걸,1
도대체 이 그지같은 게임을 왜 사는건지 1도 이해가 안감 전장이 선형이지 않고 완전 넓게 구성되서 빙빙 돌아가서 스폰지점 만들어서 옆치노리고 뒷치노리고 하는 전술이 있는 것 까지는 알겠는데 전쟁게임이라는게 개넓은 맵에 인원은 소수로만 넣어놓으니 자기 하고싶은 대로 돌아다니는 애들 때문에 전선구축도 제대로 안됨. 일부만 점령지 먹을려고 돌진하다가 존버 몇명한테 죽어나가거나 장거리 어딘가에서 스폰지점 저격 노리는 애들한테 스폰 하고 달려나가자마자 죽는 꼴만 자주 보임. 맨날 뒷치 노리는 애들이 구석에 가서 스폰만들어두면 그거 타고 몇걸음 못가서 죽거나 스폰지점에서 점령지까지 한참 달려서 가는데 적들이 코빼기도 안보이는 경우가 태반이고 점령지 교전은 있다가 없다가 흐지부지 하는 느낌임.  한번씩  뒷치 스폰 나온거 타고 가서 아군이랑 5~10분 달리기만 했는데 적이 안보여서 걍 맵 빙 돌아서 점령지 갔는데 점령지에도 적이 없는 경우가 많음. 도대체 뭐하자는 시스템인지 전혀 이해가 안감. 그렇게 많이 한 건 아니지만 그래도 5시간동안 게임 박치기 하면서 이렇게 까지 잠오는 겜은 첨임. 오히려 인리스티드의 멍청하고 지루한 AI전이 더 낫겠다 싶었음,0
난 한국인을 본 적이 없다.,0
우라 돌진이면 모든게 된다,0
뭔가를 한 기억이 없고 로딩창만 1.3시간동안 봤는데 ㅋㅋㅋㅋ,0
5판당 한판은 팅기네 좆같은 게임 느덜은 돈받지마라,1
아직까진 재밌어요 근데 좀 더 해봐야알듯,1
재미짐  ,1
굿굿굿...스토리 짱.,1
키도 잘 안먹고 자꾸 이상한데 걸려서 사람 빡치게 함 잘못해서 한 번 끼면 위약금 무는 것 밖에 답이 없어질 때가 있는데 whw같음 어떻게 해결해 줬으면 좋겠음 대리를 부를 수 있게 만들던가,0
염승윤과 하고 뭘 해야할지 몰라서 접은 게임,0
굿굿 ,1
개발자와 중국인이 빡치게 하는 마술 같은 게임,0
재미남,1
공료오오옹,1
유저들 똥먹는 겜,0
그냥 개재밌음,1
"옛날 추억에 젖으며 하기엔 정말 괜찮은 고전게임, 하지만 옛날이나 어릴 때 이 게임을 접했던 사람은 몇 명이 있으려나...",1
노가다를 즐기고 새로운 무기로 맛보는 것을 좋아한다면 추천  클리어마다 조금씩 나오는 이야기가 있어서 보는 것도 괜찮지만 중간에 실패하고 키보드를 내려칠 수 있지만 참을 수 있다면 당신에게 좋은 게임이라고 생각됩니다 게임을 못하는 사람이지만 그래도 55시간 동안 즐겁게 플레이하고 충분히 즐길 수 있는 게임같습니다!,1
공략없이 힘듦,0
싱글로는 안 해봐서 모르겠는데 사람 많이 모아서 하니까 개재밌음,1
이거 왜 재밌음?  진짜모름;;,1
패드 에임어시 너프좀,0
돈 존나밝히네,0
아군을 쏘는 맛으로 즐기는 명작,1
힘들다  ,0
짱잼,1
저도 드디어 게임을 같이 할 친구가 생겼어요,1
왜 실행이 안되나요? 간만에 하고 싶어서 실행시키니까 동일한 문제가 여러 건 발생했더군요. 해당 문제를 잡을 의지가 없어 보이니 비추 드리겠습니다.,0
이딴거 왜함 ㅋㅋ,0
출시한지 오래된 게임이지만 지금도 할만하다  사실 좀비겜 중에서 다섯손가락에 드는 느낌?  근데 길치인 친구들이랑 하면 살짝 짜증남,1
아군 괴롭히는 게 최종 컨텐츠,1
그래도 근 10년동안 게임하면서 지금까지 종종 하는 것은   이게임이랑 문명이네요 추천~,1
인생을 갈아넣을 마음 가짐이 없다면 손도 대지 마라,1
그냥 러스트하면서 날조랑 인권이 없어짐,0
추천,1
이게임 ㅈㄴ 재밋습니다,1
개억까겜,0
ㅈ같은 연결에러 때문에 게임 안들어가짐 ㅡㅡ,0
짱x랑 서버좀 나눠라 핵떄문에 그지같다,0
베타가 너무 길었음 기대치만 존나 높이고 보여준게 적은 느낌. 롤보다 이기기 어려움. 롤보다 잘 만들었다고 단정짓긴 애매한데 개인적으론 도타가 더 고평가받을 게임 인거 같음. AOS 에서 부분 유료화는 도타처럼 하는게 제일 이상적인듯,1
가끔씩 들어가서 하는 게임으로 재밌다 DLC도 이쁘고 좋은것도 많고 자동차끼리 경주가 아닌 축구를 하는 참신함과 부스터를 조종해서 정말 기싱천외하게 공격과 방어를 하는데  WoW가 정말 절로 나오는 게임이다 그리고 본의아니게 실수도 잘나오는 게임이다 ㅋㅋ; 원치 않게 자살골이 되던가 정말 어이없게 못막거나 하는 불상사가 발생하는데 정말 팀원들이 잘하는 분들이라면 눈치보이고 미안하다ㅋㅋ,1
창작마당만 17만개임 왜 그렇겠음?  좀비 게임 나오면 무조건 비교 당하고 거의 전부라 할정도로 레포데가 더 재밌음  난 좀비게임 좋아하는데 고민중이다? 고민 하지말고 게임 하시면됨  추천,1
갓겜이네~,1
시리야 너밖에 없다...  집나간 딸이 집에 돌아온 기분은 그저.. 최고 dlc 2개까지 세트로 해야되는 게임,1
재밌음  잉잉,1
개 쌉 병신임 모든 프로그렘 살거아니면 사지마삼 진짜 할거없음,0
절대 유입되면 안되는게임 고이다 못해 썩었고 핵 비매 너무 많음  게임 자체는 재밌는데 한국에서 유명하지 못해 아쉬울뿐..,0
뭔가 열심히 최적화 하는 것 같은데 2017년이나 지금이나 별 차이 없음.,0
재미는 있는데... 재미는 있어... 재미는 ...,1
그냥 잼있음,1
핵 ㅈ망겜 ㅅㄱ,0
씨발 수리비 게 잣같은놈,0
사람들과 같이 하니까 안무섭고 재밌음,1
이거야 말로 힐링게임 주차 빼고,1
고이다 못해 섞어버린 게임 취향에 맞더라도 다시 고민하고 사는걸 추천,0
쉽게 갑시다,0
뉴비가 물어보는 것 만으로 발작하는 고인물들 너무 많음;;;,0
핑 진짜 안좋네요,0
돈값은 하는 겜인디 둠 비슷한 스피디한 겜 좋아하면 은근 좋아할만함,1
"스토리 이후로 뭘 할지, 뭘 해야 좋을지, 어떤걸 목표로 잡아야 할지 잘 모르겠음 게임이 데가마냥 UI가 난잡한건 아닌데 스토리 이후에 할 수 있는 것들이 솔플로 하려고 하면 노젬인것 투성이라 79시간 찍은 이후로는 진짜 손이 안감. ",0
추,1
조까라 마이싱,0
시간때우기 좋음,1
구구덕한테 따였어요,0
위험하지만 재밌어요 처음엔 힘들수도있지만 빠져들고 빠져들면 인생게임 ㅇㅈ,1
이겜 확률주작함 그리고 겜 시작하는 사람은없고 가끔있는 뉴비도 뉴비잡으려는 겜에 몇백때려박은 고인물들이랑 핵쟁이가 쓸어담아감 이기고싶음 제발 고인물이랑 핵쟁이랑 팀하게 해달라 빌어야함,0
몇년동안 하는짓이 똑같은 게임인데도 생각날 때마다 켜서 하면 안 질리고 재미있는걸 보니 나는 기억력이 3초도 안 되는 유인원새끼인가보다,1
!감나빗 대원을 성장시켜 억까를 이겨내는 재미가 있다,1
게임 하기전에 평가 보시는분 그냥 하시면 됩니다  추천,1
나도 안 굶고 싶으니까 굶지말라고 하지마,1
진짜 힐링게임입니다!! 비오는 날에 음악 들으면서 운전하면 극락임,1
무슨 재미로 하는 게임인지 아직 이해하지 못했음,0
몇 년을 했지만 아직도 왜 하고 있는지 모르겠는 게임 국섭은 공홈이나 인벤이나 월챗이나 일베 씹덕 틀딱 징징이들 집합소라 보고 있으면 정신 나갈 거 같은데 글섭은 어떤지 모르겠다  그래도 그래픽 하나는 나름 봐줄 만함.,0
핸들 설치하기가 너무 귀찮음;;,0
장점: 자유도 미침  단점: 좀 잔인함,1
개병신 짱깨가 내계정으로 이거해요,0
잼짐,1
"이번엔 시베리아에서 영생의 비밀을 찾으러 떠난  우리의 고고학자이자 전문킬러인 라라. 전편과 비슷한 듯 하나 좀 더 발전된 탐험요소나 이동방법 등에  흥미롭게 즐길 수 있었다. 다만 본인이 게임을 잘하는 편이 아니라서  지도에 표시되어 있음에도 불구하고 여러 유물이나 문서, 챌린지 같은 걸 깨는 건 힘들었다. 지하와 지상을 왔다갔다 하다보니 지도보는게 헷갈리기도 했다. 이전에 라라가 죽는 모습이 아주 다이나믹했는데  이번엔 거의 번지죽음이라 그런지 딱히 '헉'스러운 죽음은 못보았다. 솔직히 좀 스트레스를 받긴 했지만 그래도 재밌게 즐겼다.",1
난 이거 재밌게 했음 풀 더빙이라니 존나 쩔잖아!,1
"이 게임 처음 나왔을  때 한 번, 처음으로 후속 업데이트 되었을 때 한 번, 그리고 2025년에 와서 해봤는데, 놀랍게도 할 때마다 다른 게임을 하는 기분이 들었다.  1. 처음 나온 시점 : 그 유명한 노잼 스카이, 노애미 스카이였을 때다. 그 당시에도 절차적 생성 방식의 우주 게임인 점은 신박했는데, 재미가 없었다. 트레일러 영상 보고 시작했던거라 실망이 컸다. 동식물은 그렇다 쳐도 우주에 정말 나 밖에 없어서 공허했다.  2. 후속 업데이트 풀릴 때 : 이 때도 여전히 정가 주고 사기엔 아까울 정도로 지루했다. 여기서도 초반부가 너무 재미 없어서 처음 나왔을 때 정도만 플레이 하고 접었다. 그래도 여러모로 개선이 많이된 것은 느껴졌다.  3. 2025년 이후 플레이 : 지난번까지만 해도 반값 정도면 적당했던 게임이 지금은 정가 줘도 될 것 같다는 생각이 든다. 같은 절차적 생성이라도 게임이 비어있는 기분들 들지 않게 하고, 우주에 나 혼자 있다라는 생각이 들지 않게 해준다. 무엇보다 넓은 우주에서 길 잃고 헤메다가 접지 않도록 다양한 편의 기능이 잔뜩 생겨있어서 나름 만족스러웠다.  - 총평 : 솔직히 난 똥겜으로 소문난 스타필드도 나름 재미있게 했다. 다만, 스타필드는 내가 기대했던 광활한 우주를 탐험하는 재미를 느낄 수 없어서 많이 아쉬웠다. 이 게임은 그러한 아쉬움을 잘 채워주는 것 같다. ( 멋진 지상 차량까지 포함해서 )   한 가지 아쉬운 점이라면 무한에 가까운 조합으로 만들어지는 세상이긴하지만, 그것을 통해 우리가 할 수 있는 행동은 몇 개 되지 않기 때문에 (기지 짓고, 자원캐고, 건물 찾고...) 한계점이 다소 명확하고, 사람에 따라 금세 질릴수도 있다는 것이다.",1
핵도 만날수있고 ㅈ같이 재미있습니다,0
마약,1
재밌어옹 갓겜,1
인생작 느리고 이런것까지 다 입력해야하나 싶을정도로 귀찮을수 있지만 한번 이 게임에 빠져 흐름에 빠지다보면 당신은 아름다운 석양을 바라보며 무너져가는 무법의 시대를 보게 될 것이다.,1
스페이스 리니지,0
음식물 쓰레기와 음식물 그 사이 무언가,0
데스티니 아직도 안함? 인생 개 손해봄.,1
다운받고 11시간 달림 시간이 녹는다는게 이런거였구먼...,1
이거만한 무료겜이 어딨냐,1
